Ref,Val,Package,PosX,PosY,Rot,Side
"R18","68K","R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal",3.100000,84.836000,-90.000000,top
"R19","470","R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal",52.500000,85.000000,90.000000,top
"R20","470","R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal",40.250000,73.250000,90.000000,top
"R21","1K","R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal",52.500000,72.350000,90.000000,top
"R23","300K .1%","R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal",14.800000,28.500000,0.000000,top
"R24","100K .1%","R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal",25.000000,24.500000,180.000000,top
"R26","100K .1%","R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal",30.400000,14.100000,90.000000,top
"R27","100K .1%","R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal",21.500000,1.700000,90.000000,top
"R28","300K .1%","R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal",18.500000,11.800000,-90.000000,top
"R29","200K .1%","R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal",19.810000,77.724000,180.000000,top
"R30","95.3K 1%","R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal",9.610000,80.830000,0.000000,top
"R31","100K .1%","R_Axial_DIN0207_L6.3mm_D2.5mm_P10.16mm_Horizontal",22.850000,80.830000,90.000000,top
"RV1","1K","Potentiometer_Bourns_PTV09A-1_Single_Vertical",12.000000,15.000000,180.000000,top
"SW1","Adj","Rotary_Encoder_Switched_PEC11R",19.500000,51.000000,0.000000,top
"SW2","Push Button","SW_PUSH_6mm",13.500000,101.750000,90.000000,top
"SW3","Push Button","SW_PUSH_6mm",32.500000,101.750000,90.000000,top
"SW4","Push Button","SW_PUSH_6mm",2.000000,33.500000,90.000000,top
"SW5","Push Button","SW_PUSH_6mm",27.250000,63.900000,90.000000,top
"SW6","Push Button","SW_PUSH_6mm",10.500000,63.900000,90.000000,top
"SW7","Push Button","SW_PUSH_6mm",18.750000,63.900000,90.000000,top
"SW8","Push Button","SW_PUSH_6mm",35.500000,63.900000,90.000000,top
"TP1","TestPoint","TestPoint_Keystone_5005-5009_Compact",9.750000,3.000000,0.000000,top
"U1","TL032CP","DIP-8_W7.62mm",12.400000,91.550000,0.000000,top
"U2","CD4013BE","DIP-14_W7.62mm_Socket",37.000000,22.750000,0.000000,top
"U3","TL032CP","DIP-8_W7.62mm",27.250000,21.750000,-90.000000,top
"U4","MC78L05_TO92","TO-92_Inline_Wide",11.750000,50.038000,90.000000,top
"U5","LP2950-3.3_TO92","TO-92-3_Formed_Leads",-2.250000,42.125001,90.000000,top
"U6","MAX7480","DIP-8_W7.62mm_Socket_LongPads",-2.450000,67.990000,0.000000,top
